src	trg	nij	score	sdev_cij
4266	9066	1	0.9987901792803079	
4266	21137	5	0.9998789520271752	
4266	22748	1	0.9965558652255682	
4266	32845	2	0.9980045803950024	
4266	32847	2	0.9982462373475852	
4483	16712	1	0.9956062870861078	
4483	276847	1	0.9996974075390912	
4483	316074	1	0.9922973726654708	
4483	1599156	1	0.999001792236666	
4513	246232	1	0.9800750556175609	
4513	379964	1	0.9952297206518376	
4513	521287	1	0.9983670877463543	
4513	1596044	1	0.9928981770479939	
4662	4663	1	0.996510626727693	
4662	10746	1	0.9977780800798077	
4662	18466	1	0.9972233712805925	
4662	19777	2	0.9920083646536864	
4662	19789	2	0.9948890505123684	
4662	41072	1	0.9924813305218408	
4662	49963	1	0.9970649396272814	
4662	66838	1	0.9861935273001865	
4662	80584	1	0.997698817101303	
4662	98606	1	0.9956401850373415	
4662	105033	1	0.9909843751765277	
4662	250536	2	0.9983727529674579	
4662	431537	1	0.9977780800798077	
4662	459446	1	0.99019740705606	
4663	7292	2	0.9978384751424642	
4663	10770	3	0.999057222082178	
4663	16362	3	0.9956816174305624	
4663	18466	2	0.9970913431572903	
4663	23406	1	0.9950189055176942	
4663	27199	1	0.9956816174305624	
4663	36544	3	0.9933089351605152	
4663	42264	3	0.9981707132706438	
4663	67311	2	0.9963447697733606	
4663	276847	1	0.9966765112432114	
4663	431537	3	0.9984476628001038	
4663	3228307	1	0.9968424233267865	
5618	7292	1	0.9898228789509737	
5618	16483	8	0.9978384751424642	
5618	28286	8	0.9983784182206825	
5618	58807	1	0.983224422120355	
5618	145576	1	0.9867122618466048	
5618	146183	1	0.9952899617309391	
5618	178828	2	0.9939203765444204	
5618	441786	2	0.9964653902798233	
5618	975509	1	0.9859361265748608	
5742	18466	2	0.9957720213512922	
5742	23406	1	0.9927629644706787	
5742	27989	17	0.9976528607759696	
5742	180280	1	0.9855781147891925	
5742	239725	2	0.9913218377816447	
5742	361368	4	0.9942061785673871	
5742	429654	3	0.9900425850131871	
5742	431537	1	0.993243803678206	
5742	525185	1	0.993243803678206	
5742	527548	4	0.9889245863649018	
5742	584990	1	0.9927629644706787	
5742	967682	2	0.9968575076107238	
5742	1146641	1	0.9879673011408503	
5742	3657661	2	0.9924024872809497	
5775	6194	15	0.9931235721233233	
5775	6198	9	0.9903023001919964	
5775	6205	14	0.9957289708437548	
5775	7659	3	0.9694240182383049	
5775	7669	5	0.9876563818220372	
5775	10770	1	0.9907819525089808	
5775	13537	2	0.9773793227261507	
5775	13548	4	0.9764478937687856	
5775	15228	6	0.985846611525546	
5775	15251	5	0.986580873235245	
5775	24946	9	0.9910218653731726	
5775	28421	6	0.9870109369714737	
5775	34155	5	0.9826115913723973	
5775	37222	8	0.9788447718289616	
5775	42264	1	0.9821834296897847	
5775	44153	3	0.9821834296897847	
5775	44647	2	0.9835220493888301	
5775	95684	7	0.9893950194005348	
5775	111912	1	0.9934843103097215	
5775	202428	1	0.983789990319022	
5775	232050	2	0.9872798213762151	
5775	455482	10	0.9887869198788409	
5775	497722	1	0.9859361265748608	
5775	782666	3	0.9945673087805872	
5775	1684763	2	0.988625335710578	
5775	2061896	1	0.9978233760344632	
5944	13358	2	0.9979139741060699	
5944	20231	1	0.9910781033154883	
5944	23423	2	0.9970027054974008	
5944	27927	1	0.9962656204866022	
5944	33766	1	0.9964390032985478	
5944	38360	1	0.9973063693220777	
5944	75701	1	0.9981744893389044	
5944	79352	2	0.997870561504778	
5944	86794	1	0.999130293393633	
5944	102515	1	0.9990433643326143	
5944	109601	1	0.9993911259442748	
5944	119945	3	0.9990143896589058	
5944	249669	2	0.9972629831217292	
6194	6198	15	0.9923148909978206	
6194	6205	14	0.9943684560246473	
6194	7659	7	0.9825943848810617	
6194	7669	5	0.9837453284704399	
6194	13548	7	0.9821908614748966	
6194	15228	8	0.9859930101223158	
6194	15251	8	0.9889208451758651	
6194	24946	12	0.9911149721350336	
6194	28421	10	0.9897030597267698	
6194	34155	8	0.9856387066667105	
6194	37222	13	0.9827884450055333	
6194	40853	2	0.9921247084446487	
6194	44153	3	0.9765587321526711	
6194	44647	2	0.9783153313787819	
6194	49594	3	0.9735213384664774	
6194	95684	9	0.9891183160520933	
6194	232050	2	0.9832504609405626	
6194	455482	16	0.9907440028410475	
6194	579977	1	0.9921247084446487	
6194	978260	4	0.997487479904562	
6194	996640	5	0.9945522590770531	
6194	1186952	1	0.9836039125491977	
6194	1684763	2	0.985018979713671	
6194	2013729	1	0.9857272706785556	
6198	6205	7	0.9904746486350133	
6198	7659	7	0.985231413942852	
6198	7669	5	0.9862091973247916	
6198	13537	2	0.9747425510695756	
6198	13548	7	0.9848885601707499	
6198	15228	8	0.9881182180194413	
6198	15251	8	0.9906039295567695	
6198	24946	11	0.9917839038974654	
6198	28421	9	0.9903023001919964	
6198	34155	8	0.9878173414300395	
6198	37222	12	0.9841889346311872	
6198	40853	1	0.9866898648318572	
6198	44153	3	0.9801010118034371	
6198	44647	2	0.9815946378757652	
6198	49594	3	0.9775173868700143	
6198	95684	10	0.991690552670357	
6198	202428	1	0.9818936335316412	
6198	232050	2	0.9857888040115125	
6198	455482	17	0.9926112035809955	
6198	782666	1	0.9818936335316412	
6198	1684763	2	0.9872910264723295	
6205	7669	3	0.9843111938505885	
6205	13537	2	0.982674047072589	
6205	13548	3	0.9760169737532253	
6205	15228	4	0.9837992951239349	
6205	15251	4	0.9871827158359238	
6205	24946	8	0.9922795418221317	
6205	28421	4	0.9851307815351341	
6205	34155	3	0.9779144286995203	
6205	37222	6	0.9784572281799913	
6205	44153	2	0.9796116668445263	
6205	44647	2	0.9873881425985689	
6205	49594	2	0.9769652459408725	
6205	95684	5	0.9886627371176872	
6205	202428	1	0.98759361183795	
6205	232050	2	0.9902685833353725	
6205	455482	8	0.9892903555347978	
6205	782666	1	0.98759361183795	
6205	1173236	1	0.9843111938505885	
6205	1684763	2	0.991299336715669	
6425	7659	1	0.9865069747780753	
6425	16362	1	0.9938226209736726	
6425	19800	1	0.995086662666561	
6425	32175	1	0.9988884225809013	
6425	43674	3	0.9987297266643983	
6425	44153	1	0.9921659949921151	
6425	52724	4	0.9992455805484572	
6425	68402	1	0.9935857914533782	
6425	93375	2	0.9989677799896778	
6425	148766	1	0.9935857914533782	
6425	171187	2	0.9982537900692815	
6692	7669	3	0.9708189192413217	
6692	16250	2	0.9742300475181344	
6692	19777	7	0.9777618640444634	
6692	19788	3	0.9698104771603865	
6692	19789	4	0.9751796797287642	
6692	19799	9	0.9768067267389035	
6692	23510	4	0.9841510807701906	
6692	36207	5	0.9746097908052932	
6692	36240	4	0.9670425752778388	
6692	41072	9	0.9918078181963553	
6692	44647	3	0.9842789209179429	
6692	46003	2	0.9753697158101615	
6692	49594	3	0.9713235275839525	
6692	66256	2	0.9772720897746844	
6692	66838	4	0.9664773715283622	
6692	88801	5	0.9703649925573331	
6692	91762	5	0.9733951261973425	
6692	98608	8	0.9732813280021648	
6692	105033	3	0.9708189192413217	
6692	232050	2	0.9818527716601846	
6692	262200	2	0.990692000090369	
6692	459446	5	0.9808584904105113	
6702	15977	1	0.984936999714659	
6702	21101	1	0.9984577351386904	
6702	68402	2	0.9948043715723285	
6702	86853	1	0.9903997108618801	
6702	105033	1	0.9854438936457864	
6702	111512	4	0.9993249663192229	
6702	142345	5	0.9981238912098785	
6702	162102	4	0.9984898413955453	
6702	162108	3	0.9899327259177103	
6702	173020	3	0.9985433541161587	
6702	243002	2	0.997623334397606	
6702	475430	1	0.9985861663560517	
6702	996613	2	0.9935256532321771	
7282	10746	1	0.995982995688516	
7282	10997	8	0.9996766076712065	
7282	11149	2	0.9969140757052395	
7282	23387	1	0.9862942674872073	
7282	23421	1	0.9936948012278545	
7282	43978	3	0.9970812845873442	
7282	44496	3	0.9973679935421392	
7282	46003	1	0.9908419253044533	
7282	62991	2	0.997344097985028	
7282	62992	3	0.9977025913862292	
7282	88916	2	0.997344097985028	
7282	325421	1	0.9922673419553224	
7282	525185	7	0.9994251525992935	
7282	1554289	2	0.9984917300310159	
7289	13785	1	0.9914155976970147	
7289	15973	1	0.9886365559849917	
7289	19792	1	0.9900251066184359	
7289	19800	2	0.9938038229243467	
7289	58807	1	0.9914155976970147	
7289	239840	1	0.9904221916013464	
7289	342222	2	0.9973969205078461	
7289	475850	1	0.9961977832358866	
7292	16362	1	0.9923574368018813	
7292	27199	1	0.9974459724950884	
7292	61499	1	0.9900176159718145	
7292	276847	1	0.9980347843175789	
7292	1128242	1	0.9921622415989028	
7292	1775431	1	0.9939203765444204	
7292	3228307	2	0.9990660407501167	
7400	15310	1	0.9980423354409091	
7400	20650	2	0.9994175910203125	
7400	20657	1	0.9991265137120331	
7400	32164	1	0.9985181713024216	
7400	37469	1	0.9981744893389044	
7400	1684763	1	0.9988884225809013	
7620	11951	1	0.9945484966866555	
7620	15529	8	0.9961888328318247	
7620	16250	2	0.9892856773305063	
7620	21101	1	0.9961487925331883	
7620	23387	7	0.9955998304640561	
7620	28286	1	0.9894447486213261	
7620	34154	4	0.9978318692546306	
7620	43674	3	0.9948683505520296	
7620	43736	12	0.9744718250956664	
7620	62735	3	0.9980725405049944	
7620	74337	1	0.9831016768913087	
7620	171187	3	0.9952949819850647	
7620	2693609	1	0.9907182353727485	
7640	16362	1	0.9821611346688113	
7640	19803	1	0.9823878240882221	
7640	31035	8	0.9979252994427785	
7640	52875	1	0.9914981137263839	
7640	798677	1	0.99218476217033	
7640	3307866	1	0.9871603082127419	
7659	7669	6	0.9877841758266549	
7659	13548	12	0.9906104877322139	
7659	14490	5	0.9923957295792101	
7659	15228	5	0.9798918984506044	
7659	15251	5	0.9840848089636661	
7659	16250	3	0.985656418837077	
7659	18063	4	0.9871453700780298	
7659	19667	2	0.9804626151550994	
7659	20271	2	0.9839574901634084	
7659	23387	4	0.9845942476181896	
7659	24331	2	0.9861879309227488	
7659	24946	5	0.9809067334507601	
7659	28421	7	0.9867805225301255	
7659	34155	11	0.9905765049276448	
7659	37222	13	0.9844962583298612	
7659	43818	2	0.9836392646392562	
7659	44153	6	0.9893829885109373	
7659	44647	3	0.9869325260588431	
7659	49594	6	0.9879972023554362	
7659	66256	2	0.9810971308446148	
7659	66838	4	0.9720934916986881	
7659	74337	4	0.9914652940320624	
7659	95684	3	0.9708887161621866	
7659	98608	7	0.9746350770984167	
7659	232050	2	0.9849127796471764	
7659	455482	8	0.9834006624822474	
7669	13537	3	0.9879972023554362	
7669	13548	6	0.987500211462588	
7669	15228	5	0.9865495217031561	
7669	15251	5	0.9893616540912026	
7669	18063	2	0.9828971352701578	
7669	24946	5	0.9872305204543969	
7669	28421	5	0.9876563818220372	
7669	34155	9	0.9923148909978206	
7669	37222	7	0.9808402540930433	
7669	44146	1	0.9897030597267698	
7669	44153	3	0.9858689895313327	
7669	44647	3	0.9912693360853632	
7669	49594	3	0.9840282208128495	
7669	66838	3	0.9751556971909126	
7669	95684	4	0.9853376481091874	
7669	98608	4	0.9704700087773734	
7669	202428	1	0.9871453700780298	
7669	232050	2	0.9899164977614173	
7669	455482	5	0.9823038314702038	
7669	782666	1	0.9871453700780298	
7669	1173236	1	0.9837453284704399	
7669	1684763	1	0.9820496670865575	
7954	23387	1	0.9949285698114062	
7954	148640	1	0.9997352265893024	
7954	184379	2	0.9998411275405409	
7954	320082	2	0.9998146512511986	
7954	507282	1	0.9992058900271131	
7954	782666	1	0.9984124104145877	
7954	801900	3	0.9997881756628967	
7954	1186952	1	0.9987826225033365	
7954	3395517	1	0.9997352265893024	
8142	22922	14	0.9863958175411589	
8142	239725	4	0.9876160292342916	
8142	429654	5	0.9829774593115368	
8142	690852	5	0.9787670040815409	
8142	1625098	3	0.9951657184908438	
8142	1930767	3	0.99218476217033	
8142	2290225	2	0.9838625701122641	
8142	4321464	1	0.9883000028206358	
8142	4501304	1	0.982841358514343	
8142	5563614	2	0.9900119980238549	
8722	12199	1	0.9879673011408503	
8722	17540	19	0.9903306942204895	
8722	61498	6	0.9565767690648955	
8722	261016	17	0.978688806824161	
8722	306935	3	0.9775568373095137	
8722	309902	2	0.9834922826421352	
8722	314527	4	0.9768174033996156	
8722	361418	5	0.9867719896881647	
8722	368085	5	0.9654995501557725	
8722	531283	2	0.9746024157584541	
8722	968447	6	0.9619012748229275	
8722	1031919	3	0.9894634645633735	
8722	3657661	3	0.9687199767634113	
9066	22748	2	0.9978460247820518	
9066	30336	3	0.999747833257263	
9066	32845	2	0.997506347479144	
9066	32847	2	0.9978082771546903	
9066	202097	1	0.9941159164460135	
9066	1684763	1	0.9968273392707413	
9066	3693507	1	0.9991680909957195	
9066	3818594	1	0.9990169091624066	
9712	19667	2	0.9990773791517938	
9712	716381	1	0.9955912216996444	
9712	890011	1	0.9832541808278377	
9712	1888659	1	0.997612012484036	
9712	2619952	1	0.9996369000340406	
9712	5713732	1	0.9964050782046537	
9762	309902	1	0.9882513990011432	
9762	309903	3	0.9797932893948472	
9762	314292	7	0.9946425607050692	
9762	320915	2	0.9808466155610008	
9762	330168	10	0.9965143965242151	
9762	368085	5	0.98761453472547	
9762	410347	2	0.9808466155610008	
9762	560717	2	0.9887824310751487	
9762	634327	4	0.9935745152605262	
9762	659169	1	0.9909093990186368	
9762	1024685	2	0.9970498522093056	
9762	1565257	1	0.9903772306302236	
9762	2152944	1	0.9834848410950578	
9762	2745556	2	0.9917081853885493	
9762	2953999	1	0.9877206504370711	
9762	3194969	3	0.991264336068198	
9762	3657661	2	0.9832207023447127	
9764	45765	5	0.9668742605861738	
9764	73041	1	0.996797171842306	
9764	1139719	1	0.9872499417376465	
9764	1324498	2	0.9959980669908484	
9764	2343633	1	0.9959980669908484	
9764	3659924	1	0.9832988205636085	
9764	6152772	1	0.9856676056338028	
9772	492344	7	0.9601626164823579	
9772	520888	2	0.9774126042829652	
9772	528361	3	0.9853395119679752	
9772	1061012	2	0.9757222096096551	
9772	1156815	1	0.982841358514343	
9772	1243702	2	0.9869325260588431	
9772	1360548	5	0.9918642673149934	
9772	1650989	1	0.9869325260588431	
9772	1694030	3	0.9794448999764122	
9772	1737472	2	0.9808020861433324	
9772	1847235	3	0.9901262358673987	
9772	1976855	3	0.9821611346688113	
10429	15973	9	0.9985395766536396	
10429	19761	12	0.998904482500313	
10429	19792	8	0.9985587789029803	
10429	19800	10	0.9985703004297037	
10429	36233	12	0.998846856928972	
10429	69422	1	0.9898977732945906	
10429	145611	2	0.9903547509063597	
10429	176150	2	0.9939034566250645	
10429	4254021	2	0.9970045913231359	
10499	21057	1	0.9968839056559945	
10499	31035	2	0.9966011057735883	
10499	33905	2	0.9991491920160179	
10499	34064	3	0.9987398018464423	
10499	42764	1	0.9972610968079499	
10499	52613	2	0.9976856072163711	
10499	52875	2	0.9982519018835049	
10499	97356	1	0.9861002584600589	
10499	112933	2	0.9939654977332901	
10499	527548	1	0.9827484042273911	
10499	1038379	1	0.9950941915227629	
10499	1194133	1	0.9972610968079499	
10499	1194303	1	0.98759361183795	
10499	2280053	1	0.995941550780638	
10499	4230335	2	0.9992436904878953	
10499	4269225	1	0.99867683362506	
10499	6416308	1	0.998960221869748	
10702	45912	5	0.9997095094795226	
10702	1326621	1	0.9996671533288449	
10702	1610440	1	0.9993646615688321	
10702	2808127	1	0.998608832402108	
10746	14676	2	0.9985710559442939	
10746	19667	1	0.9935594805351513	
10746	23387	1	0.9898827939748425	
10746	25319	1	0.9946124592538935	
10746	27199	1	0.9972497790000983	
10746	28421	1	0.9848624783186538	
10746	32164	1	0.9940858308879552	
10746	33896	1	0.9982009222163429	
10746	36544	1	0.9872648814446165	
10746	46190	1	0.9975667261131095	
10746	47126	1	0.9975667261131095	
10746	51168	2	0.9992058900271131	
10746	77096	1	0.9971441523118767	
10746	91242	1	0.9962995408409859	
10746	225926	1	0.9994705232742841	
10746	490252	1	0.9885206192546677	
10746	1219312	1	0.9946124592538935	
10746	5198404	1	0.999258811072455	
10770	16362	2	0.9974950268916231	
10770	36544	4	0.9980564939509909	
10770	42264	4	0.9994695780308864	
10770	67311	2	0.9985861663560517	
10770	5045061	1	0.9850636989310294	
10860	281974	2	0.9808911469808013	
10860	382454	5	0.9943415870716581	
10860	588229	2	0.9788521785999019	
10860	722885	1	0.9853544229642648	
10860	974292	1	0.9932137444296152	
10860	1828151	1	0.98759361183795	
10860	1967842	2	0.9866600029310416	
10860	2097630	3	0.9747253403986175	
10997	23421	1	0.9970083629852912	
10997	46003	1	0.9956514846103323	
10997	88916	2	0.9987410612513398	
10997	325421	1	0.9963296932348543	
10997	525185	5	0.9996187484965529	
11149	18063	1	0.9870706827731882	
11149	27927	1	0.993029651312925	
11149	41801	1	0.9920609053280858	
11149	43978	8	0.9987604248014281	
11149	44496	6	0.9985099870246016	
11149	62991	4	0.9984964516353096	
11149	62992	7	0.9988851836368291	
11149	1554289	4	0.9991463571998814	
11546	22963	2	0.9942569546016505	
11546	43876	8	0.99741154152124	
11546	51564	20	0.9983557574005092	
11546	69422	5	0.99710794001922	
11546	71769	6	0.9983009958734421	
11546	85741	21	0.9986530866404448	
11546	112933	4	0.9895233579444106	
11951	14490	1	0.9962128577820486	
11951	14676	3	0.9994213718026538	
11951	16250	1	0.9957004509053023	
11951	19797	1	0.990973128392844	
11951	23387	2	0.9969178470254958	
11951	36197	1	0.9857608338419644	
11951	50570	4	0.9964851809735285	
11951	79352	1	0.9968537365183743	
12199	315550	1	0.9836708965248125	
12199	319977	2	0.997491253390964	
12199	361418	1	0.9986692777051089	
12199	713023	1	0.9990320263167846	
12199	926915	1	0.995802157811686	
12241	12503	1	0.9995839589707901	
12241	47835	1	0.9940031002840041	
12241	49963	1	0.9993003938593489	
12241	156887	1	0.9996028661715731	
12241	451878	1	0.9992625912543323	
12503	16362	1	0.9935294117647059	
12503	47835	4	0.9934053876738438	
12503	49963	6	0.99948690763518	
12503	110724	3	0.9997503546099291	
12503	351098	1	0.996510626727693	
12503	451878	2	0.9983784182206825	
12963	137860	2	0.9999243432998426	
12963	7551947	2	0.9999773023889236	
13358	20226	1	0.9852202320603808	
13358	20231	3	0.9937850252294789	
13358	20266	4	0.9984124104145877	
13358	20464	1	0.9970988871512432	
13358	20650	1	0.9920421404833495	
13358	23423	5	0.997497290998862	
13358	24394	1	0.9972799601060816	
13358	37469	2	0.9937549496549384	
13358	75815	4	0.999001792236666	
13358	249669	21	0.9994553994871679	
13537	13548	3	0.9816336321928694	
13537	13785	1	0.9864286036340683	
13537	15228	3	0.9835071659038043	
13537	15251	2	0.9804904362680092	
13537	18063	2	0.9873694656832893	
13537	23421	1	0.9861151808858334	
13537	24946	2	0.9766030709871351	
13537	28421	3	0.9848624783186538	
13537	34155	4	0.9872910264723295	
13537	37222	7	0.985846611525546	
13537	44153	2	0.9843931221637935	
13537	49594	2	0.9823618079146887	
13537	58807	1	0.9864286036340683	
13537	74337	1	0.9832988205636085	
13537	95684	3	0.9855930293697889	
13537	98606	1	0.982674047072589	
13537	173020	2	0.9946124592538935	
13537	176145	1	0.9905121196376533	
13537	202428	1	0.9905121196376533	
13537	232050	1	0.985175505790114	
13537	455482	4	0.9836895039875729	
13537	782666	1	0.9905121196376533	
13537	1173236	1	0.9879972023554362	
13537	1684763	1	0.9867421253184822	
13537	3150647	1	0.9958775029446407	
