src	trg	nij	score
1329432	1357146	1	0.9999999982750972
1329432	3734612	2	0.9999999999999988
1330230	2414567	2	0.9999999520332312
1330230	94083	3	0.9999999999797636
1330972	43736	9	0.9999999775579076
1330972	643509	6	0.9999999999794218
1331280	1503582	3	0.9999999941625372
1332277	1888456	5	0.999999999844078
1332277	305803	6	0.9999998311965996
1332277	3350653	6	0.99999999999891
1332277	344890	11	0.9999999999999992
1332277	382714	7	0.999999965380327
1332277	4097018	5	0.99999999997039
1332277	6678021	5	0.9999999859045128
1332277	6780051	19	1.0
1332277	792226	3	0.9999998895658678
1332277	859438	6	0.9999999999949406
1332873	1365029	2	0.9999999882675672
1332873	202097	3	0.9999999988594708
1332873	22377	3	0.9999999997739344
1332873	2240437	1	0.9999999863342528
1332873	226822	2	0.999999995617091
1332873	2302007	3	0.9999999998730968
1332873	2471633	8	1.0
1332873	26863	2	0.9999999816959716
1332873	458073	3	0.9999999999283484
1332873	773271	2	0.9999999317458808
1333552	1344723	11	1.0
1333552	191166	8	0.999999999947452
1333552	5235955	2	0.9999999972991054
1333552	869362	6	0.9999999999999756
1333580	152754	17	0.9999999999999928
1333580	385292	7	0.999999994732824
1333580	836637	21	1.0
1334714	2432587	2	0.9999999084799434
1335058	923498	2	0.999999999980722
13358	1734	3	0.9999999999980692
13358	20231	3	0.9999999994472472
13358	20266	4	0.9999999999999946
13358	23423	5	0.9999999999999998
13358	249669	21	1.0
13358	37469	2	0.9999999379990948
13358	5944	2	0.9999999976953848
13358	75815	4	0.9999999999999994
1338664	1454753	3	0.9999999999998233
1338664	3521922	2	0.9999999943946772
1341033	1747674	3	0.9999999080800608
1341033	569776	2	0.9999999420021896
1341033	607729	2	0.9999999897375548
1341033	869790	4	0.9999999999783338
1341095	170103	1	0.999999825007048
1341095	2011965	1	0.9999999509444272
1341095	4066643	1	0.9999999509444272
1341095	4078840	2	0.9999999999438052
1341436	1710774	5	1.0
1341436	1809195	3	0.9999999999870424
1341436	2705492	7	1.0
1341436	2818826	1	0.999999919910825
1341436	319180	22	1.0
1341436	883265	2	0.9999999876653746
1341436	883266	2	0.9999999766082746
1341603	436167	2	0.999999983522906
1341603	55683	3	0.9999999913266564
1341603	696181	5	1.0
1341603	696193	2	0.9999999997685474
1341603	976382	3	0.9999999999992412
1342534	1393386	2	0.9999999988794852
1342534	1428153	2	0.9999999999320022
1342534	436167	3	0.9999999998652128
1342534	929908	3	0.999999999917658
1344723	869362	6	0.9999999999999856
1345469	543844	7	0.9999998992325962
1345469	8722	9	0.9999999999943636
134745	198976	5	1.0
134745	604415	1	0.999999901556757
134745	861911	7	1.0
1348046	305644	2	0.9999999999095724
1348046	4711771	2	0.9999999999804629
1348046	493560	2	0.9999999204151218
1348114	1484528	1	0.9999998770353848
1348114	1742332	2	0.99999999999992
1348114	2687194	1	0.9999999127961634
1348114	3293520	1	0.9999999332322388
1348114	3905012	2	0.999999999985438
1348114	598017	2	0.9999999999827144
1348114	675499	1	0.999999958778975
1350030	1415870	1	0.999999960018518
1350030	1780335	1	0.9999999900036872
1350030	1831163	1	0.9999999964011916
1350030	1938409	4	1.0
1350030	436167	3	0.9999999999958168
1350030	833626	1	0.9999998237182254
1350030	974481	1	0.9999998976589832
1350545	244654	7	0.999999802988564
1350545	298100	12	0.9999999999999972
1350545	341452	12	0.9999999999868946
1350545	345331	7	0.9999999729511124
1350545	3753	8	0.999999999985314
1350545	630531	8	0.99999989499894
1350545	690852	8	0.9999999999998016
1350545	73857	7	0.9999999991238256
1350545	901455	9	0.9999999999992868
13537	13548	3	0.9999999584829804
13537	15228	3	0.9999999724129036
13537	173020	2	0.999999960214515
13537	28421	3	0.9999999804394104
13537	34155	4	0.9999999998207728
13537	37222	7	0.9999999999999972
13537	455482	4	0.9999999993747029
13537	7669	3	0.999999992282893
13537	95684	3	0.9999999839580088
13548	14490	5	0.9999999999998308
13548	15228	8	1.0
13548	15251	6	0.9999999999999044
13548	18063	4	0.999999999793099
13548	23387	4	0.9999999994877536
13548	24946	6	0.9999999999996572
13548	28421	9	1.0
13548	34155	8	1.0
13548	37222	10	1.0
13548	44153	9	1.0
13548	44647	3	0.9999999883734638
13548	455482	8	0.9999999999999996
13548	49594	9	1.0
13548	5775	4	0.9999999961685184
13548	6194	7	0.9999999999999832
13548	6198	7	0.9999999999999956
13548	6205	3	0.9999998788663854
13548	62735	2	0.9999999475531022
13548	66838	4	0.9999999899421778
13548	7659	12	1.0
13548	7669	6	0.9999999999999468
13548	95684	5	0.9999999999741636
13548	98608	5	0.9999999982767898
1355658	1940603	2	0.9999999988323895
1355658	2509686	1	0.9999999438953948
1355658	3318978	2	0.9999999999969608
1355658	5309627	2	0.9999999999988308
1355658	6255728	2	0.9999999995548736
1357146	2013729	2	0.9999999999899962
1357146	2363986	2	0.9999999999999662
1357146	2460285	3	1.0
1357146	3734612	1	0.9999999982750972
1357527	2019964	1	0.9999999859722823
1360548	1847235	2	0.9999999720978662
1360548	1967842	2	0.9999998747329178
1360548	520888	2	0.9999998993293996
1360548	9772	5	0.9999999999997714
1365029	1403733	3	0.9999999999998336
1365029	305644	7	1.0
1365029	402050	2	0.9999999992023187
1365029	5127334	1	0.999999927553078
136886	232595	15	0.9999999659809168
136886	237325	19	0.999999999999872
1369687	230175	1	0.9999998275705124
1369687	253170	1	0.999999994548622
1369687	3010425	1	0.9999999958262524
1371264	2710162	3	0.9999999999990152
1371264	320915	2	0.9999999985951248
1371264	330168	2	0.9999999989661802
1373475	1454753	3	0.9999999998269834
1373475	1621117	3	0.9999999996362446
1373475	1629390	5	0.9999999999999988
1373475	1632881	5	0.9999999999996936
1373475	1719275	2	0.9999999078975972
1373475	2117751	3	0.9999999990164656
1373475	2118137	3	0.9999999555643044
1373475	2131270	5	0.9999999999996024
1373475	2501384	5	0.9999999999998066
1373475	2518803	8	1.0
1373475	3650578	2	0.9999999698316544
1373475	455009	3	0.9999999983850998
1373475	922038	2	0.999999895092146
1373555	15310	3	0.9999999998859188
1373555	15665	2	0.9999999938699546
1373555	20196	2	0.9999999957877104
1373555	20215	5	0.9999999999999994
1373555	20226	6	1.0
1373555	20231	8	1.0
1373555	20266	2	0.9999999933134948
1373555	20650	3	0.9999999999857072
1373555	23423	3	0.9999999999137312
1373555	244031	2	0.9999999838226988
1373555	37469	2	0.9999999488955776
1374993	1552147	2	0.9999998463319488
1374993	1609939	2	0.9999999896866892
1374993	1766082	2	0.9999999132612178
1374993	2023385	2	0.9999998937340556
1374993	2187249	3	0.9999999999846704
1374993	503173	3	0.9999999652621232
1374993	779992	2	0.999999999373552
1374993	94083	2	0.9999999262251814
1374993	971927	2	0.9999999086251462
1375622	2988323	1	0.9999999962142768
1375622	4607296	1	0.9999999996592712
1377603	2897253	1	0.9999998237182254
1377603	427570	1	0.9999999936022392
1377603	6182000	5	1.0
1377603	674487	1	0.9999998976589832
13785	40130	3	0.9999999999973244
13785	95919	2	0.999999976549627
137933	171049	22	1.0
137933	213976	8	0.999999999997474
137933	22720	19	0.9999999999432884
137933	345919	15	0.9999999931497532
137933	630296	25	1.0
137933	71521	20	1.0
137933	890020	10	0.9999998771956424
1379898	928234	3	0.999999976683376
1382056	427568	1	0.9999999739164602
1382056	5696339	1	0.9999998497908366
138231	170103	2	0.9999999997240157
138231	344890	3	0.9999999962605944
138231	503111	2	0.9999999997476512
1383	1384	4	0.9999999999999998
1383	1790	8	1.0
1383	1944	6	1.0
1383	22748	5	1.0
1383	32845	5	0.9999999999999998
1383	32847	5	1.0
1383	3693507	2	0.9999999997315536
1383	4266	2	0.9999999991742168
1383	9066	2	0.9999999983876576
1383604	1393386	1	0.9999999332322388
1383604	1784776	1	0.9999999753855484
1383604	436167	2	0.9999999994798782
1383908	275697	3	1.0
1383908	427568	8	1.0
1383908	930583	1	0.9999999100501448
1384	1790	2	0.999999997732734
1384	22748	2	0.9999999981499283
1384	3693507	1	0.9999999072615706
1384	3818594	1	0.9999998704795344
1384	559246	1	0.999999803818682
1385149	1456443	4	0.999999999986221
1385149	2628049	4	0.9999999999918068
1385149	4077708	2	0.999999838512968
1387838	1450204	1	0.999999958152109
1391496	1545928	1	0.9999999481815668
1391569	2072505	4	0.9999999999999984
1391569	924991	2	0.9999999083345872
1393241	2897253	2	0.9999999999725528
1393241	3093497	1	0.9999998637534898
1393241	4802961	1	0.9999998896364856
1393241	7791451	1	0.999999803818682
1393386	1428153	3	0.9999999999999916
1393386	1784776	3	0.999999999999952
1393386	436167	7	1.0
1393386	929908	3	0.9999999999451684
1393386	974481	2	0.9999999998458337
1395427	1888456	3	0.9999999680409268
1395427	344890	7	0.9999999999986908
1395427	4814660	3	0.9999999833561072
1395427	6780051	3	0.9999998555130316
1395427	681186	3	0.9999999239786852
1400374	1439498	1	0.9999999958262524
1400374	2280053	1	0.9999999606311948
1400374	749860	1	0.9999999989565314
1400400	1561718	3	0.9999999428509976
1400400	2781135	7	1.0
1400400	900005	4	0.999999864575973
1400400	921342	7	1.0
1402200	514821	11	1.0
1403733	305644	3	0.9999999999998336
140798	170972	12	1.0
140798	214114	5	0.9999999999870672
140798	237323	4	0.9999998278967884
140798	305803	9	0.9999999996784356
140798	4184874	6	0.9999999960025576
140798	774746	10	1.0
140798	79187	5	0.9999999992848998
140798	874379	9	0.9999999999999708
1408646	1552147	2	0.9999999848323649
1408646	2048251	2	0.9999998682700908
1408646	3777562	2	0.9999999878935508
1408646	487468	2	0.999999967482617
1408646	681186	2	0.9999998509002131
1408646	792226	2	0.9999999848323649
141030	1696189	2	0.9999999999970356
141030	681149	3	1.0
141030	941233	2	0.9999999999893144
1411626	2582160	1	0.999999999978704
1411626	427745	1	0.9999999906093536
141241	650627	8	0.9999999999998916
141241	874379	5	0.9999999959952416
141241	878867	6	0.9999999999478288
1415870	1640341	1	0.999999980836166
1415870	2464761	1	0.999999980836166
1415870	436167	2	0.9999999975937878
1415870	696193	1	0.9999998275705124
1415870	929908	2	0.999999998337822
1419053	2582673	4	0.9999999999999792
1419053	2851823	2	0.9999998410431457
1419053	3555555	2	0.999999925086553
1419053	882101	2	0.9999999052465216
1419370	455011	4	0.9999999999998602
1419370	455012	12	1.0
1419370	455013	4	0.9999999999999905
142345	162102	7	1.0
142345	162108	6	0.99999999999998
142345	173020	3	0.99999999996474
142345	19774	2	0.99999996353909
142345	243002	2	0.99999996633849
142345	6702	5	1.0
1425407	2959517	4	1.0
1425407	3360805	1	0.9999999438953948
1425407	4202904	3	1.0
1428153	929908	4	0.9999999999999992
1428153	974481	1	0.9999999267228536
1428231	2676943	1	0.9999999816783752
1428231	439912	1	0.9999998966727192
1432200	1563967	9	0.9999999341282486
1432200	380858	15	0.9999998578142104
1432200	967476	12	0.9999998759719192
1433022	1684085	6	1.0
1433022	2006847	1	0.9999999943191232
1435331	253491	7	0.9999999962744364
1435331	36231	7	0.9999999981630696
1435331	380858	9	0.9999998972142178
1435331	399868	9	0.9999999935138332
1435331	503124	7	0.9999999269717634
1435331	808776	11	0.9999999999890502
1435331	891993	7	0.9999999936700036
1435331	98228	8	0.9999999999999952
1436055	289214	2	0.9999999999965684
1436055	749860	1	0.9999999958262524
1436748	760924	1	0.9999999998840566
1437752	1645928	2	0.99999999834787
1437752	384102	2	0.999999936187878
1438862	146803	40	1.0
1438862	2216656	12	1.0
1438862	256245	15	1.0
1438862	3544221	9	1.0
1438862	384103	6	0.9999999999994332
1438862	384104	19	1.0
1438862	618504	16	1.0
1438862	697021	4	0.9999999519228062
1438862	716379	7	0.9999999999937726
1438862	730915	9	0.9999999999999994
1438862	798540	8	0.9999999999999718
1438862	965695	3	0.9999998004562368
1439498	1983364	4	0.9999999999999952
1439498	634178	4	1.0
1439933	1602980	2	0.999999977304444
1439933	194714	2	0.999999995241904
1439933	2066489	2	0.9999999751125562
1439933	2161443	6	1.0
1439933	2201258	3	0.9999999999999744
1439933	2537154	2	0.999999998800271
1442241	2831143	3	0.9999999997117454
1442241	3658917	2	0.999999961941464
1442241	4077708	2	0.999999976549627
1442241	926710	3	0.9999999999870424
1442241	926915	6	1.0
1442241	927824	4	0.9999999999984592
1443493	2171316	1	0.9999999989565314
1443497	17544	2	0.999999999360323
1443497	455009	2	0.9999998320706688
1443497	501981	2	0.9999999867240328
1446975	15900	8	0.9999999971187812
1446975	319970	9	0.9999999999953298
1446975	683182	8	0.999999999999201
1446975	739929	6	0.9999999048841076
1446975	786609	4	0.9999999728541052
14490	19667	2	0.9999999204812944
14490	23387	12	1.0
14490	37222	3	0.9999998935643754
14490	49594	3	0.9999999982411044
14490	7659	5	0.9999999999998476
14490	98608	3	0.99999993436267
1449554	1592797	5	0.999999999999972
1449554	2016219	3	0.9999998914054248
1449554	503173	11	1.0
1450189	2098991	1	0.999999990308886
1450189	2701808	2	0.999999999644353
1450189	635033	1	0.9999999509444272
1450195	2216306	1	0.9999999816783752
1450195	971927	3	0.9999999999999568
1450204	1589539	2	0.9999998063922988
1450204	681136	2	0.9999999984413156
1450204	681149	1	0.9999998326407188
1454753	1719275	2	0.9999999867240328
1454753	1799128	3	0.9999999051440976
1454753	3521922	2	0.999999859184255
1454753	3650578	4	0.999999999999998
1454753	869790	3	0.9999999994543528
1454753	917503	4	0.999999999999486
1454753	922038	4	0.9999999999999848
1454753	931694	3	0.9999999995452832
145576	3187190	3	0.9999999999999076
145576	516009	2	0.9999999474025056
145576	58101	2	0.9999998460241316
145576	64628	3	0.999999997486236
1455893	696181	2	0.9999998320706688
1455893	89108	2	0.9999999798186928
1455893	899146	2	0.9999999537606292
1455893	921783	2	0.9999999184128656
1455893	929969	2	0.99999984938764
145611	15973	2	0.9999998131280672
145611	173020	2	0.999999960214515
145611	176150	2	0.9999998496909672
145611	19761	2	0.9999998131280672
145611	19792	2	0.9999998737457632
145611	19802	3	0.9999999995782746
145611	65629	6	1.0
145611	86853	5	0.9999999999999908
145611	98606	2	0.9999998320706688
145611	99787	3	0.99999999999981
145643	2053738	14	0.999999999928418
145643	217255	18	0.9999999999998728
145643	416225	27	1.0
145643	443966	21	0.9999999948720992
145643	455014	10	0.9999999981514908
1456443	2213359	2	0.9999998699290428
1456443	2445471	3	0.9999999999998744
1456443	283105	4	0.999999999996436
1456443	905358	5	0.999999999999264
1456443	921307	3	0.9999999796226638
1458276	1546377	2	0.9999999999416718
1458276	270982	2	0.9999999990273026
1458276	869362	2	0.9999999818943306
1458687	634327	2	0.9999999171955752
1460566	1662893	2	0.9999999352692142
1460566	401635	3	0.9999999832130768
1460566	455011	3	0.9999999954214984
1460566	917472	4	0.9999999993283654
1460566	921305	6	0.9999999999999832
1460566	921307	5	0.9999999999986574
1460566	921313	4	0.9999999999748048
1460566	921314	10	1.0
1460566	926710	3	0.9999999991418996
1460566	926915	7	1.0
1460566	927824	3	0.999999955421604
1461308	1727121	2	0.999999940651261
1461308	464799	3	0.999999817784964
1461308	543844	4	0.9999999889973414
1461793	156887	1	0.9999998497908366
1461793	53976	1	0.9999998896364856
1461793	621262	1	0.9999998770353848
1461793	95919	2	0.9999999994515248
146183	16483	2	0.9999999997476512
146183	441786	5	1.0
146664	15900	10	0.999999999538994
146664	1799128	9	0.9999999999955084
146664	2068516	9	0.9999999999881868
146664	248628	9	0.9999999999841428
146664	319968	9	0.9999998770341204
146664	319970	10	0.9999999999884716
146664	380929	10	0.9999999845639266
146664	636433	9	0.9999999991116548
146664	739929	11	0.99999999999938
146664	851817	9	0.9999999958171388
146664	942209	10	0.9999999999983435
146664	966569	9	0.9999999999930284
14676	23387	2	0.9999999702462268
14676	429654	2	0.9999999359590308
14676	43674	2	0.9999999962729076
14676	51168	2	0.9999999998860928
14676	52613	2	0.999999996035252
14676	68402	2	0.9999999821157676
146775	15900	17	1.0
146775	1633348	2	0.9999998031461096
146775	219565	3	0.9999999994786846
146775	319970	5	0.999999982182446
146775	320915	7	1.0
146775	372878	5	0.9999999995115688
146775	531283	2	0.9999998954100096
146775	76028	2	0.99999987589292
146803	2216656	11	1.0
146803	256245	24	1.0
146803	3544221	10	1.0
146803	384102	18	1.0
146803	384103	5	0.9999999998189048
146803	384104	23	1.0
146803	493560	7	0.9999999999876444
146803	598804	3	0.9999998880823012
146803	618504	18	1.0
146803	697021	5	0.9999999979997451
146803	716379	11	1.0
146803	730915	9	0.9999999999999968
146803	798540	10	1.0
146803	806786	9	0.9999999999997292
146803	965695	4	0.9999999956064378
1468298	1471775	6	1.0
1468298	3794796	3	0.9999999999986364
1471119	1471120	5	1.0
1471775	3794796	3	0.9999999998077208
1472968	597824	5	0.9999999313295836
1475814	1885480	6	1.0
1475883	232886	24	1.0
1475883	2374816	8	0.9999999766067134
1475883	2865493	18	0.9999999999999764
1475883	3123859	12	0.999999999406186
1475883	4135092	7	0.9999999826791556
1475883	726439	11	0.9999999999376956
1480202	2120560	1	0.9999999928427727
1480202	2548557	2	0.9999999997476512
1480202	314657	6	1.0
1480710	214561	3	0.9999999995679788
1480710	246115	2	0.999999997214763
1480710	4184874	4	0.9999999999908196
1484528	1494180	2	0.9999999999796708
1484528	1645638	1	0.9999998556913376
1484528	2013729	3	0.9999999999999806
1484528	2216306	2	0.999999999984341
1484528	598017	4	1.0
1484528	996640	2	0.9999999993549796
148766	157336	5	0.9999999999980994
148766	232886	6	0.9999999998173552
1487855	2034904	2	0.9999999999999984
1489841	4202904	1	0.9999999233546693
1489841	718833	2	0.9999999881188985
149072	149126	1	0.99999999148237
149072	184288	1	0.999999919910825
149103	1940603	4	0.9999999971040006
149103	275141	7	0.9999999999999974
149103	3461	12	1.0
149103	36202	7	0.9999999999997876
149103	3807015	10	1.0
149103	66842	8	1.0
149103	73018	3	0.9999998521049072
149103	98228	10	1.0
149126	175006	4	0.9999999985560416
1494180	1645638	2	0.9999999999934877
1494180	2013729	1	0.9999998637534898
1494180	488185	1	0.9999999969335464
1494180	598017	1	0.9999998896364856
1494180	657376	1	0.999999958778975
149439	159689	1	0.9999999989565314
149439	527983	1	0.9999999996592712
1495064	176435	6	0.9999999912021508
1495064	836392	6	0.9999999999999996
1495064	900001	4	0.9999999124973732
149647	1612050	4	0.9999999999990268
149647	1721207	3	0.9999999998425098
149647	225834	5	1.0
149647	286051	7	0.9999999999999996
149647	5898405	8	1.0
149647	65625	3	0.9999999990879468
149647	708944	4	0.9999999999989256
149647	814359	11	1.0
1497062	1897494	6	0.9999999999999856
1497062	1999860	3	0.9999999801287304
1497062	307664	3	0.999999997738315
1497062	409131	4	0.9999999234399736
1497062	772492	4	0.9999999991820396
1497413	441956	1	0.9999999958262524
1498397	2214978	10	1.0
1498397	452714	1	0.999999958778975
1500699	1610440	2	0.9999999999725528
1500699	269676	1	0.9999999424288366
1500699	2993730	1	0.9999999781960056
1500699	381115	3	0.9999999999998974
1500699	705364	2	0.9999999998374284
1502253	244654	4	0.9999998339591516
1502253	2462817	3	0.9999999780886208
1502253	6717932	2	0.999999997214763
1502336	520886	2	0.9999999967744836
1502336	859852	3	0.9999999999778256
1502336	970878	3	0.9999999996668693
1504	276847	2	0.9999999994515248
1504	29051	1	0.9999998326407188
1504	4663	13	1.0
1508022	1696236	2	0.9999999999999762
1513056	1560631	3	0.9999999812999724
1513056	8046498	2	0.9999999893432876
1515309	4711771	1	0.9999999866914926
1516677	265585	1	0.9999999744108866
1516677	339423	1	0.999999961239142
1516677	407880	1	0.999999990308886
1516677	434854	1	0.9999999975771092
1516677	4603850	1	0.9999999848579858
1516677	523051	1	0.9999999925801548
1518192	1785003	1	0.9999999703230292
1518192	192005	4	0.9999999999999998
1518192	192006	1	0.9999999091253484
1518192	2061389	2	0.9999999960978077
1518192	259897	2	0.9999999980953348
1518192	354278	4	0.9999999999999954
1518192	4396381	1	0.9999999536316164
1518192	862645	1	0.9999999091253484
15228	15251	7	0.9999999999999998
15228	24946	8	1.0
15228	28421	8	1.0
15228	30878	3	0.9999999984157522
15228	34155	8	1.0
15228	37222	7	0.9999999999996056
15228	44153	4	0.9999999996419332
15228	455482	11	1.0
15228	5775	6	0.9999999999998678
15228	6194	8	1.0
15228	6198	8	1.0
15228	6205	4	0.9999999993955048
15228	62735	3	0.9999999999407748
15228	7659	5	0.9999999999475732
15228	7669	5	0.99999999999532
15228	95684	7	0.9999999999999994
1524836	1757345	1	0.9999999900036872
1524836	22377	2	0.9999999999698554
15251	24946	8	1.0
15251	28421	8	1.0
15251	34155	6	0.9999999999999444
15251	37222	7	0.999999999999939
15251	44153	3	0.9999999792553352
15251	455482	9	1.0
15251	49594	3	0.999999966113983
15251	5775	5	0.9999999999953852
15251	6194	8	1.0
15251	6198	8	1.0
15251	6205	4	0.9999999998129928
15251	7659	5	0.9999999999871396
15251	7669	5	0.999999999998856
15251	82381	2	0.9999999999117248
15251	95684	7	1.0
152754	31759	17	0.999999998764548
152754	371808	21	0.9999999996158696
152754	385292	24	1.0
152754	53807	34	0.99999999990075
152754	61848	22	0.999999999999985
152754	664145	21	0.9999999891339104
152754	836637	19	1.0
152754	839027	27	0.9999999983165176
15310	15665	4	0.9999999999999593
15310	20196	2	0.9999999812949232
15310	20215	9	1.0
15310	20226	10	1.0
15310	20231	7	1.0
15310	20266	2	0.9999999703149514
15310	23423	5	0.9999999999999974
15310	244031	5	0.9999999999999998
15310	37469	12	1.0
15310	688	2	0.9999999620224308
1537601	297664	15	0.9999999806613704
1537601	655151	10	0.9999999427173198
1545414	1581054	9	1.0
1545414	3036060	11	1.0
1545928	1780113	1	0.9999999962142768
1545928	226822	1	0.999999987734826
1545928	420686	1	0.9999999981449632
1546377	1645928	2	0.9999999952621644
1546377	3105347	1	0.9999999154996256
1546415	309902	2	0.9999999989988484
154749	269676	1	0.9999999516233188
154749	38360	2	0.9999999999320022
154749	42852	2	0.9999999999977166
1547793	1930767	5	0.9999999999999012
1547793	22922	10	1.0
1547793	552065	4	0.9999999997093928
1549440	199024	9	0.9999999210864196
1549440	311510	9	0.9999999541362172
1549440	380862	4	0.9999999095069324
1549440	380870	6	0.9999998303294868
154990	23286	1	0.9999999816783752
154990	490252	3	0.9999999999980754
1552147	1625822	2	0.9999999998068154
1552147	220998	2	0.9999998729342532
1552147	2324820	2	0.9999999256573175
1552147	2668394	2	0.9999998729342532
1552147	3777562	2	0.9999998532992602
1552147	681186	3	0.9999999900303286
1552147	792226	2	0.9999998162635512
15529	23387	3	0.99999999364608
15529	43736	6	0.999999997908657
15529	7620	8	1.0
155385	3054440	14	1.0
155385	73041	1	0.999999919910825
1554289	43978	4	0.9999999999999986
1554289	44496	4	0.9999999999999992
1554289	62991	2	0.9999999991961298
1554289	62992	4	0.9999999999999996
1554289	7282	2	0.9999999991292036
1554290	171049	10	1.0
1554290	19762	6	0.9999999999829596
1554290	19788	3	0.9999999883472735
1554290	213976	6	0.9999999999999972
1554290	22720	6	0.9999998462847864
1554290	287143	3	0.9999999965399384
1554290	630296	7	0.9999999999365
1554290	71521	10	0.9999999999999998
1554290	726436	5	0.9999999998524712
1554290	890020	9	0.9999999999999964
1555525	1607604	15	0.9999999999999588
1555525	1700858	15	0.9999999999999968
1555525	2192798	11	0.9999999993360732
1555525	2374816	11	0.999999999999889
1555525	2537786	11	0.999999999917541
1555525	2596237	9	0.9999999621473632
1555525	2621158	10	0.999999893899637
1555525	2650965	7	0.9999998770895832
1555525	2668962	12	0.9999999999752052
1555525	305803	9	0.9999999763749496
1555525	3123859	19	1.0
1555525	3475626	7	0.9999999901901192
1555525	3769651	7	0.99999984277736
1555525	381110	6	0.9999999605440956
1555525	455362	4	0.99999998070396
1555525	5641710	8	0.9999998143901664
1555525	6180074	7	0.9999998315809396
1555525	726439	8	0.9999999883173684
1555525	726440	10	0.9999999638162028
1555525	774755	9	0.9999999519117012
1555525	935280	4	0.999999900016062
15583	2547245	2	0.9999999995734404
15583	2940442	2	0.9999999989440116
15583	3018682	2	0.999999999493681
15583	402050	2	0.999999997415652
15583	420341	2	0.9999999997069384
15583	527983	1	0.9999999481815668
15583	539766	4	0.9999999999999984
1560631	608605	6	0.9999999999773638
1561163	2988479	1	0.9999999053788792
1561163	3093497	2	0.9999999991226426
1561163	4462604	3	0.9999999999999843
1561163	5079146	2	0.9999999929902949
1561163	7791451	4	0.9999999999999996
1561231	765906	1	0.9999998956817272
1561231	807471	1	0.9999998010850574
1561718	1645255	3	0.9999999998639684
1561718	1864464	3	0.999999980284528
1561718	270463	4	0.9999999894934218
1563967	175008	7	0.9999999186807386
1563967	250149	10	0.9999999995161692
1563967	638411	15	0.9999999909607756
1565257	2330060	1	0.9999998704795344
15665	20215	3	0.9999999999221708
15665	20226	4	0.999999999999932
15665	20231	3	0.999999999860501
15665	23423	3	0.9999999999718492
15665	244031	3	0.999999999993932
15665	37469	3	0.9999999999718492
156887	40130	2	0.9999999995271156
156887	801900	1	0.9999998497908366
156887	95919	4	0.999999999999999
1572099	1793544	3	0.9999999999981326
1572099	2211715	5	1.0
1572099	2278849	1	0.9999998145641182
1572099	6112000	5	1.0
157336	232886	21	1.0
157336	5045061	6	0.9999999999863972
157336	880686	3	0.999999915488535
157482	1596044	5	0.9999999933865472
157482	285619	2	0.9999999660389436
157482	380929	6	0.9999999065548116
1579409	455014	3	0.999999884925722
1579409	707941	2	0.9999999764614724
1579409	920358	4	0.9999998566073666
1579899	168621	13	0.9999998714765987
1579899	1882275	11	0.999999999895974
1579899	2646444	14	0.9999999998468652
1579899	286825	12	0.999999995106364
1579899	3176593	23	1.0
1579899	3189227	17	0.9999999999999988
1579899	349215	17	0.9999999999527224
1579899	3866902	9	0.9999998482853094
1579899	4232032	8	0.9999999106139345
1579899	65897	16	0.9999999965733978
1579899	80894	25	0.99999999982506
1579899	909769	16	0.9999999755586712
1581054	3036060	10	1.0
1589071	2451650	1	0.9999999431644804
1589071	2693609	1	0.9999999568841876
1589071	517019	1	0.9999998521652188
1589539	1805905	3	0.99999995648356
1589539	214561	4	0.9999999488938198
1589539	2485494	7	0.9999999999999972
1589539	3124256	3	0.99999999760475
1589539	3544221	4	0.9999999518548146
1589539	503173	9	1.0
1589539	5696339	5	0.9999999999999134
1589539	656105	2	0.9999998353127664
1589539	792226	3	0.9999999132598448
1589539	813928	5	0.9999999999924778
1589539	963124	3	0.999999999239771
15900	1799128	9	0.9999999878873996
15900	2068516	9	0.9999999694512276
15900	248628	13	0.9999999999989436
15900	261016	7	0.9999999641882488
15900	309903	5	0.9999998730164548
15900	314527	4	0.9999998191811486
15900	319968	17	0.9999999999344564
15900	319970	19	1.0
15900	372878	9	0.999999998020314
15900	380929	14	0.999999960289316
15900	636433	12	0.9999999974329166
15900	658162	6	0.99999998813766
15900	683182	8	0.9999999625128038
15900	739929	17	0.9999999999999984
15900	786609	6	0.999999978807566
15900	8722	8	0.9999998708664288
15900	942209	13	0.9999999999959752
15900	966569	9	0.999999981544527
1595366	455482	3	0.9999999999137312
1595366	45801	3	0.9999999999999816
1595366	653448	1	0.9999999233546693
1596044	1607816	4	0.99999997292955
1596044	2752896	7	0.999999956832502
1596044	329588	6	0.9999999106235842
1596044	360999	8	0.999999999704507
1596044	379963	7	0.99999989660895
1596044	382714	15	0.9999999999999992
1596044	4007593	6	0.9999999992038796
1596044	608605	8	0.9999999997181704
1596044	765763	5	0.999999900341214
159689	2763317	1	0.9999998886123972
159689	319339	1	0.9999999438953948
15973	176150	2	0.99999995292554
15973	19761	7	1.0
15973	19792	9	1.0
15973	19800	9	1.0
15973	36233	7	1.0
15973	4254021	2	0.9999999944285528
15975	233124	2	0.9999999008693776
15975	372560	2	0.9999999997933172
15975	596995	3	0.999999999999655
15977	19770	4	0.9999999972220712
15977	19797	3	0.999999932467198
15977	313890	2	0.9999999922850504
15977	475430	2	0.999999996255638
15977	50568	6	0.9999999999139206
160008	19777	3	0.9999999656263396
160008	2170731	2	0.999999955401109
160008	262200	2	0.9999999922289246
