src	trg	nij	score
10075066	319050	2	0.999985872625475
10075066	319978	3	0.9849454719991156
10075066	323606	1	0.8039560334807277
10075066	3251292	1	0.9996756771769132
10075066	329588	2	0.9991309241010656
10075066	361057	2	0.4875206105920358
10075066	36217	2	0.983029783014318
10075066	36231	4	0.9999840254275916
10075066	371804	1	0.421167903388815
10075066	371808	10	0.9999999999509184
10075066	374646	1	0.5481892147922174
10075066	376570	2	0.9317316314482896
10075066	380858	1	0.7559526132907184
10075066	380859	2	0.9989263851235306
10075066	385292	9	0.999999999999845
10075066	399868	1	0.8440161600816468
10075066	4205	1	0.9999431295304456
10075066	443966	1	0.6692813836356528
10075066	445608	2	0.6797547474778374
10075066	492344	3	0.9999189262702002
10075066	496148	1	0.9969057100592974
10075066	503124	7	0.9999999490514552
10075066	527548	1	0.9969849990902306
10075066	529900	2	0.9554493683930376
10075066	53807	5	0.997001412927478
10075066	556869	6	0.9989837498661548
10075066	593166	2	0.9370342329482876
10075066	597824	1	0.9283500693314244
10075066	61848	4	0.9999451596684188
10075066	639720	1	0.8550998412156361
10075066	655157	1	0.8342854990333244
10075066	664145	4	0.9991144501861028
10075066	679574	1	0.9400835531821812
10075066	679595	2	0.9991813808308292
10075066	691614	1	0.9580132902679396
10075066	691788	1	0.8828639451208994
10075066	836392	1	0.9963667541244936
10075066	836637	27	1.0
10075066	839027	3	0.9788616565107484
10075066	853538	4	0.9999974897787256
10075066	887079	2	0.9954313715146798
10075066	891993	1	0.9505372218337432
10075066	900005	4	0.9999971910460036
10075066	917490	3	0.9999978565883484
10075066	9762	1	0.9972548307926916
10075066	98228	3	0.9999958084435204
1010217	1016664	1	0.9193830789809504
1010217	1044351	3	0.90313329137438
1010217	1044517	2	0.9999177658945708
1010217	1049601	1	0.8611447433012371
1010217	1066423	1	0.9838697542968586
1010217	1084702	3	0.9947904289287924
1010217	1092394	1	0.9746305390802912
1010217	1108657	1	0.951109192350956
1010217	1118695	1	0.992438644137444
1010217	1136726	2	0.9999336637569064
1010217	1139717	1	0.9986822898608492
1010217	114390	2	0.9464330738130275
1010217	1160014	1	0.9081761163389968
1010217	1168594	5	0.9999999956278376
1010217	1171304	3	0.999987321511836
1010217	1193603	1	0.999118646149598
