src	trg	nij	score	sdev_cij
401	326376	1	0.9937515020427782	0.0021625213853951517
401	1707752	1	0.9912391239123912	0.003046725756445049
3341	4015	2	0.666438592636766	0.14838487348950505
3341	8729	1	-0.1922643932063944	0.5318811472980827
3341	27520	1	0.9063595105417361	0.06097927552851238
3341	38862	2	0.7735022179466624	0.10320660668286032
3341	38885	1	0.39400749850344996	0.35335094867654915
3341	39388	4	0.5954277609670935	0.1232269910490515
3341	40716	2	0.8089592106518392	0.08755243060043919
3341	56489	1	0.928937846046532	0.04572750478285531
3341	63078	1	-0.5091922911952198	0.5264045001854586
3341	74273	1	0.565523016500171	0.26758363137254876
3341	89814	1	0.31308674705946365	0.38913508070113473
3341	95459	1	0.22058336705042847	0.4261050732632915
3341	109366	1	0.6445633858657944	0.22378545045391154
3341	117914	4	0.8648851797995125	0.04339528895306143
3341	132551	1	0.8375325322553852	0.1063174944981661
3341	157189	1	0.961461165622414	0.023434208293263092
3341	157594	2	0.8458628841607565	0.07090291451136213
3341	186531	1	-0.20565881916434275	0.5334302786212346
3341	203906	1	0.5159779803101943	0.29369205948868743
3341	203916	2	0.04045871236022874	0.3408295338201404
3341	220035	2	0.30258483641145417	0.2764870667151503
3341	232045	2	-0.26548523206751057	0.3787909621377581
3341	237981	1	-0.3369532096847511	0.5409916830289038
3341	247991	2	0.8354616793998686	0.07563204176197806
3341	250400	2	0.06078902257261478	0.33679286910256334
3341	250428	2	-0.2485400891656641	0.377929577911718
3341	250431	4	0.363660646407364	0.18001258691173433
3341	250436	1	-0.5703112860620501	0.5129779480517622
3341	257747	1	-0.4099756853227362	0.5385801957835342
3341	258050	1	0.5962095794701588	0.25088872267642875
3341	262995	1	0.4774710596616206	0.313247011169649
3341	272410	1	0.7696481661711574	0.14929428257421617
3341	273097	1	0.33242320819112625	0.38086961499273897
3341	316075	1	0.33899587414633164	0.37801883246033197
3341	316077	1	-0.18904685390306636	0.5314888639127792
3341	333403	1	-0.10332295262478806	0.5182698297955042
3341	377590	2	0.22609667556508	0.2979077311388981
3341	387851	6	0.7884329070433289	0.054359375211206665
3341	396235	1	0.05597454256165471	0.48068233280842293
3341	396475	2	0.7468710929788774	0.11474030889488177
3341	396477	1	0.48015656188320305	0.3119044535766092
3341	401513	4	0.5033836779304915	0.1471700023560752
3341	435659	1	0.2720634038352804	0.4060622062127036
3341	453030	2	0.1893853522161639	0.3074416218063034
3341	462449	5	0.36548994111571526	0.1595920757574132
3341	465093	3	0.20315072921796776	0.2465561699112504
3341	471802	3	0.4434258745745387	0.1880549716816533
3341	489715	2	0.3987965392600087	0.24668584919208217
3341	489717	1	0.4434258745745387	0.32998767561111375
3341	489732	3	0.6784603323132951	0.11638468706813576
3341	494585	2	0.7735022179466624	0.10320660668286032
3341	521401	2	0.097236573450274	0.32913362222124404
3341	527548	1	0.8542691104157354	0.09545426613770382
3341	537021	1	0.6478913456405417	0.22188468987659501
3341	539938	2	-0.05930044258292674	0.3580813747004352
3341	561541	3	0.09233052346872436	0.2678928749430794
3341	612644	1	-0.11018153540878985	0.5195180169731891
3341	660412	1	-0.04775022956841138	0.506992215522475
3341	669860	2	0.2070146084631787	0.3029251126977366
3341	689305	3	0.13390454549337527	0.2603357934725336
3341	692594	1	-0.20797656198721887	0.533684499712835
3341	709639	1	0.17142050268285794	0.44395973503405356
3341	727929	1	0.0101289905254747	0.49312694472062174
3341	740448	2	0.9198426358495205	0.03645187313905251
3341	760455	3	0.8292770320553458	0.06362272783357305
3341	762785	2	0.20970417221077955	0.30222598713650195
